admin_unit_code,sector,indicator_key,indicator_label,coverage_pct,deficit_pct,source,year
IN-RA-chittaurgarh,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,97.6,2.4,NFHS-5,2021
IN-RA-chittaurgarh,electricity,pct_households_no_electricity,Households without an electricity connection,99.0,1.0,NFHS-5,2021
IN-RA-churu,health,pct_births_non_institutional,Births not delivered in a health facility,87.8,12.2,NFHS-5,2021
IN-RA-churu,education,pct_females_never_attended_school,Females age 6+ who never attended school,62.9,37.1,NFHS-5,2021
IN-RA-churu,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,80.2,19.8,NFHS-5,2021
IN-RA-churu,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,98.2,1.8,NFHS-5,2021
IN-RA-churu,electricity,pct_households_no_electricity,Households without an electricity connection,96.6,3.4,NFHS-5,2021
IN-RA-dausa,health,pct_births_non_institutional,Births not delivered in a health facility,98.2,1.8,NFHS-5,2021
IN-RA-dausa,education,pct_females_never_attended_school,Females age 6+ who never attended school,59.4,40.6,NFHS-5,2021
IN-RA-dausa,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,59.4,40.6,NFHS-5,2021
IN-RA-dausa,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,99.4,0.6,NFHS-5,2021
IN-RA-dausa,electricity,pct_households_no_electricity,Households without an electricity connection,99.0,1.0,NFHS-5,2021
IN-RA-dhaulpur,health,pct_births_non_institutional,Births not delivered in a health facility,94.4,5.6,NFHS-5,2021
IN-RA-dhaulpur,education,pct_females_never_attended_school,Females age 6+ who never attended school,63.2,36.8,NFHS-5,2021
IN-RA-dhaulpur,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,57.5,42.5,NFHS-5,2021
IN-RA-dhaulpur,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,94.8,5.2,NFHS-5,2021
IN-RA-dhaulpur,electricity,pct_households_no_electricity,Households without an electricity connection,97.5,2.5,NFHS-5,2021
IN-RA-dungarpur,health,pct_births_non_institutional,Births not delivered in a health facility,94.1,5.9,NFHS-5,2021
IN-RA-dungarpur,education,pct_females_never_attended_school,Females age 6+ who never attended school,64.6,35.4,NFHS-5,2021
IN-RA-dungarpur,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,59.9,40.1,NFHS-5,2021
IN-RA-dungarpur,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,94.1,5.9,NFHS-5,2021
IN-RA-dungarpur,electricity,pct_households_no_electricity,Households without an electricity connection,99.4,0.6,NFHS-5,2021
IN-RA-ganganagar,health,pct_births_non_institutional,Births not delivered in a health facility,97.7,2.3,NFHS-5,2021
IN-RA-ganganagar,education,pct_females_never_attended_school,Females age 6+ who never attended school,68.6,31.4,NFHS-5,2021
IN-RA-ganganagar,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,83.4,16.6,NFHS-5,2021
IN-RA-ganganagar,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,94.4,5.6,NFHS-5,2021
IN-RA-ganganagar,electricity,pct_households_no_electricity,Households without an electricity connection,96.9,3.1,NFHS-5,2021
IN-RA-hanumangarh,health,pct_births_non_institutional,Births not delivered in a health facility,94.9,5.1,NFHS-5,2021
IN-RA-hanumangarh,education,pct_females_never_attended_school,Females age 6+ who never attended school,65.1,34.9,NFHS-5,2021
IN-RA-hanumangarh,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,83.8,16.2,NFHS-5,2021
IN-RA-hanumangarh,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,97.8,2.2,NFHS-5,2021
IN-RA-hanumangarh,electricity,pct_households_no_electricity,Households without an electricity connection,99.0,1.0,NFHS-5,2021
IN-RA-jaipur,health,pct_births_non_institutional,Births not delivered in a health facility,97.3,2.7,NFHS-5,2021
IN-RA-jaipur,education,pct_females_never_attended_school,Females age 6+ who never attended school,68.1,31.9,NFHS-5,2021
IN-RA-jaipur,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,79.6,20.4,NFHS-5,2021
IN-RA-jaipur,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,99.9,0.1,NFHS-5,2021
IN-RA-jaipur,electricity,pct_households_no_electricity,Households without an electricity connection,99.5,0.5,NFHS-5,2021
IN-RA-jaisalmer,health,pct_births_non_institutional,Births not delivered in a health facility,90.0,10.0,NFHS-5,2021
IN-RA-jaisalmer,education,pct_females_never_attended_school,Females age 6+ who never attended school,61.7,38.3,NFHS-5,2021
IN-RA-jaisalmer,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,75.7,24.3,NFHS-5,2021
IN-RA-jaisalmer,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,95.2,4.8,NFHS-5,2021
IN-RA-jaisalmer,electricity,pct_households_no_electricity,Households without an electricity connection,97.3,2.7,NFHS-5,2021
IN-RA-jalor,health,pct_births_non_institutional,Births not delivered in a health facility,95.5,4.5,NFHS-5,2021
IN-RA-jalor,education,pct_females_never_attended_school,Females age 6+ who never attended school,59.5,40.5,NFHS-5,2021
IN-RA-jalor,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,77.4,22.6,NFHS-5,2021
IN-RA-jalor,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,98.3,1.7,NFHS-5,2021
IN-RA-jalor,electricity,pct_households_no_electricity,Households without an electricity connection,98.4,1.6,NFHS-5,2021
IN-RA-jhalawar,health,pct_births_non_institutional,Births not delivered in a health facility,98.3,1.7,NFHS-5,2021
IN-RA-jhalawar,education,pct_females_never_attended_school,Females age 6+ who never attended school,55.6,44.4,NFHS-5,2021
IN-RA-jhalawar,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,62.1,37.9,NFHS-5,2021
IN-RA-jhalawar,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,92.4,7.6,NFHS-5,2021
IN-RA-jhalawar,electricity,pct_households_no_electricity,Households without an electricity connection,99.3,0.7,NFHS-5,2021
IN-RA-jhunjhunun,health,pct_births_non_institutional,Births not delivered in a health facility,97.1,2.9,NFHS-5,2021
IN-RA-jhunjhunun,education,pct_females_never_attended_school,Females age 6+ who never attended school,66.8,33.2,NFHS-5,2021
IN-RA-jhunjhunun,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,79.0,21.0,NFHS-5,2021
IN-RA-jhunjhunun,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,98.4,1.6,NFHS-5,2021
IN-RA-jhunjhunun,electricity,pct_households_no_electricity,Households without an electricity connection,99.0,1.0,NFHS-5,2021
IN-RA-jodhpur,health,pct_births_non_institutional,Births not delivered in a health facility,90.0,10.0,NFHS-5,2021
IN-RA-jodhpur,education,pct_females_never_attended_school,Females age 6+ who never attended school,64.8,35.2,NFHS-5,2021
IN-RA-jodhpur,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,75.4,24.6,NFHS-5,2021
IN-RA-jodhpur,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,96.5,3.5,NFHS-5,2021
IN-RA-jodhpur,electricity,pct_households_no_electricity,Households without an electricity connection,98.4,1.6,NFHS-5,2021
IN-RA-karauli,health,pct_births_non_institutional,Births not delivered in a health facility,97.6,2.4,NFHS-5,2021
IN-RA-karauli,education,pct_females_never_attended_school,Females age 6+ who never attended school,56.5,43.5,NFHS-5,2021
IN-RA-karauli,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,49.9,50.1,NFHS-5,2021
IN-RA-karauli,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,94.8,5.2,NFHS-5,2021
IN-RA-karauli,electricity,pct_households_no_electricity,Households without an electricity connection,98.7,1.3,NFHS-5,2021
IN-RA-kota,health,pct_births_non_institutional,Births not delivered in a health facility,97.9,2.1,NFHS-5,2021
IN-RA-kota,education,pct_females_never_attended_school,Females age 6+ who never attended school,74.7,25.3,NFHS-5,2021
IN-RA-kota,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,79.0,21.0,NFHS-5,2021
IN-RA-kota,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,99.6,0.4,NFHS-5,2021
IN-RA-kota,electricity,pct_households_no_electricity,Households without an electricity connection,99.4,0.6,NFHS-5,2021
IN-RA-nagaur,health,pct_births_non_institutional,Births not delivered in a health facility,97.0,3.0,NFHS-5,2021
IN-RA-nagaur,education,pct_females_never_attended_school,Females age 6+ who never attended school,62.9,37.1,NFHS-5,2021
IN-RA-nagaur,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,79.0,21.0,NFHS-5,2021
IN-RA-nagaur,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,96.9,3.1,NFHS-5,2021
IN-RA-nagaur,electricity,pct_households_no_electricity,Households without an electricity connection,99.0,1.0,NFHS-5,2021
IN-RA-pali,health,pct_births_non_institutional,Births not delivered in a health facility,98.8,1.2,NFHS-5,2021
IN-RA-pali,education,pct_females_never_attended_school,Females age 6+ who never attended school,67.1,32.9,NFHS-5,2021
IN-RA-pali,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,81.8,18.2,NFHS-5,2021
IN-RA-pali,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,96.2,3.8,NFHS-5,2021
IN-RA-pali,electricity,pct_households_no_electricity,Households without an electricity connection,99.7,0.3,NFHS-5,2021
IN-RA-rajsamand,health,pct_births_non_institutional,Births not delivered in a health facility,95.1,4.9,NFHS-5,2021
IN-RA-rajsamand,education,pct_females_never_attended_school,Females age 6+ who never attended school,64.2,35.8,NFHS-5,2021
IN-RA-rajsamand,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,72.1,27.9,NFHS-5,2021
IN-RA-rajsamand,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,94.8,5.2,NFHS-5,2021
IN-RA-rajsamand,electricity,pct_households_no_electricity,Households without an electricity connection,98.9,1.1,NFHS-5,2021
IN-RA-sawai-madhopur,health,pct_births_non_institutional,Births not delivered in a health facility,97.4,2.6,NFHS-5,2021
IN-RA-sawai-madhopur,education,pct_females_never_attended_school,Females age 6+ who never attended school,57.4,42.6,NFHS-5,2021
IN-RA-sawai-madhopur,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,71.2,28.8,NFHS-5,2021
IN-RA-sawai-madhopur,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,92.5,7.5,NFHS-5,2021
IN-RA-sawai-madhopur,electricity,pct_households_no_electricity,Households without an electricity connection,95.5,4.5,NFHS-5,2021
IN-RA-sikar,health,pct_births_non_institutional,Births not delivered in a health facility,95.8,4.2,NFHS-5,2021
IN-RA-sikar,education,pct_females_never_attended_school,Females age 6+ who never attended school,67.9,32.1,NFHS-5,2021
IN-RA-sikar,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,77.9,22.1,NFHS-5,2021
IN-RA-sikar,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,99.4,0.6,NFHS-5,2021
IN-RA-sikar,electricity,pct_households_no_electricity,Households without an electricity connection,99.2,0.8,NFHS-5,2021
IN-RA-sirohi,health,pct_births_non_institutional,Births not delivered in a health facility,95.7,4.3,NFHS-5,2021
IN-RA-sirohi,education,pct_females_never_attended_school,Females age 6+ who never attended school,59.4,40.6,NFHS-5,2021
IN-RA-sirohi,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,54.1,45.9,NFHS-5,2021
IN-RA-sirohi,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,93.6,6.4,NFHS-5,2021
IN-RA-sirohi,electricity,pct_households_no_electricity,Households without an electricity connection,93.9,6.1,NFHS-5,2021
IN-RA-tonk,health,pct_births_non_institutional,Births not delivered in a health facility,97.4,2.6,NFHS-5,2021
IN-RA-tonk,education,pct_females_never_attended_school,Females age 6+ who never attended school,54.8,45.2,NFHS-5,2021
IN-RA-tonk,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,66.2,33.8,NFHS-5,2021
IN-RA-tonk,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,90.9,9.1,NFHS-5,2021
IN-RA-tonk,electricity,pct_households_no_electricity,Households without an electricity connection,97.8,2.2,NFHS-5,2021
IN-RA-udaipur,health,pct_births_non_institutional,Births not delivered in a health facility,96.1,3.9,NFHS-5,2021
IN-RA-udaipur,education,pct_females_never_attended_school,Females age 6+ who never attended school,63.8,36.2,NFHS-5,2021
IN-RA-udaipur,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,60.3,39.7,NFHS-5,2021
IN-RA-udaipur,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,92.7,7.3,NFHS-5,2021
IN-RA-udaipur,electricity,pct_households_no_electricity,Households without an electricity connection,98.1,1.9,NFHS-5,2021
IN-TN-ariyalur,health,pct_births_non_institutional,Births not delivered in a health facility,100.0,0.0,NFHS-5,2021
IN-TN-ariyalur,education,pct_females_never_attended_school,Females age 6+ who never attended school,73.5,26.5,NFHS-5,2021
IN-TN-ariyalur,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,54.6,45.4,NFHS-5,2021
IN-TN-ariyalur,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,93.2,6.8,NFHS-5,2021
IN-TN-ariyalur,electricity,pct_households_no_electricity,Households without an electricity connection,98.2,1.8,NFHS-5,2021
IN-TN-chennai,health,pct_births_non_institutional,Births not delivered in a health facility,100.0,0.0,NFHS-5,2021
IN-TN-chennai,education,pct_females_never_attended_school,Females age 6+ who never attended school,92.7,7.3,NFHS-5,2021
IN-TN-chennai,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,90.4,9.6,NFHS-5,2021
IN-TN-chennai,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,98.7,1.3,NFHS-5,2021
IN-TN-chennai,electricity,pct_households_no_electricity,Households without an electricity connection,99.9,0.1,NFHS-5,2021
IN-TN-coimbatore,health,pct_births_non_institutional,Births not delivered in a health facility,100.0,0.0,NFHS-5,2021
IN-TN-coimbatore,education,pct_females_never_attended_school,Females age 6+ who never attended school,84.2,15.8,NFHS-5,2021
IN-TN-coimbatore,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,78.5,21.5,NFHS-5,2021
IN-TN-coimbatore,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,99.9,0.1,NFHS-5,2021
IN-TN-coimbatore,electricity,pct_households_no_electricity,Households without an electricity connection,99.4,0.6,NFHS-5,2021
IN-TN-cuddalore,health,pct_births_non_institutional,Births not delivered in a health facility,99.2,0.8,NFHS-5,2021
IN-TN-cuddalore,education,pct_females_never_attended_school,Females age 6+ who never attended school,76.8,23.2,NFHS-5,2021
IN-TN-cuddalore,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,61.3,38.7,NFHS-5,2021
IN-TN-cuddalore,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,99.5,0.5,NFHS-5,2021
IN-TN-cuddalore,electricity,pct_households_no_electricity,Households without an electricity connection,99.2,0.8,NFHS-5,2021
IN-TN-dharmapuri,health,pct_births_non_institutional,Births not delivered in a health facility,99.6,0.4,NFHS-5,2021
IN-TN-dharmapuri,education,pct_females_never_attended_school,Females age 6+ who never attended school,72.6,27.4,NFHS-5,2021
IN-TN-dharmapuri,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,72.4,27.6,NFHS-5,2021
IN-TN-dharmapuri,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,98.7,1.3,NFHS-5,2021
IN-TN-dharmapuri,electricity,pct_households_no_electricity,Households without an electricity connection,99.4,0.6,NFHS-5,2021
IN-TN-dindigul,health,pct_births_non_institutional,Births not delivered in a health facility,97.0,3.0,NFHS-5,2021
IN-TN-dindigul,education,pct_females_never_attended_school,Females age 6+ who never attended school,77.8,22.2,NFHS-5,2021
IN-TN-dindigul,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,61.0,39.0,NFHS-5,2021
IN-TN-dindigul,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,99.5,0.5,NFHS-5,2021
IN-TN-dindigul,electricity,pct_households_no_electricity,Households without an electricity connection,98.8,1.2,NFHS-5,2021
IN-TN-erode,health,pct_births_non_institutional,Births not delivered in a health facility,100.0,0.0,NFHS-5,2021
IN-TN-erode,education,pct_females_never_attended_school,Females age 6+ who never attended school,73.1,26.9,NFHS-5,2021
IN-TN-erode,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,67.6,32.4,NFHS-5,2021
IN-TN-erode,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,98.9,1.1,NFHS-5,2021
IN-TN-erode,electricity,pct_households_no_electricity,Households without an electricity connection,99.6,0.4,NFHS-5,2021
IN-TN-kancheepuram,health,pct_births_non_institutional,Births not delivered in a health facility,100.0,0.0,NFHS-5,2021
IN-TN-kancheepuram,education,pct_females_never_attended_school,Females age 6+ who never attended school,85.0,15.0,NFHS-5,2021
IN-TN-kancheepuram,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,75.9,24.1,NFHS-5,2021
IN-TN-kancheepuram,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,99.4,0.6,NFHS-5,2021
IN-TN-kancheepuram,electricity,pct_households_no_electricity,Households without an electricity connection,99.4,0.6,NFHS-5,2021
IN-TN-kanniyakumari,health,pct_births_non_institutional,Births not delivered in a health facility,100.0,0.0,NFHS-5,2021
IN-TN-kanniyakumari,education,pct_females_never_attended_school,Females age 6+ who never attended school,92.9,7.1,NFHS-5,2021
IN-TN-kanniyakumari,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,96.2,3.8,NFHS-5,2021
IN-TN-kanniyakumari,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,98.2,1.8,NFHS-5,2021
IN-TN-kanniyakumari,electricity,pct_households_no_electricity,Households without an electricity connection,99.8,0.2,NFHS-5,2021
IN-TN-karur,health,pct_births_non_institutional,Births not delivered in a health facility,100.0,0.0,NFHS-5,2021
IN-TN-karur,education,pct_females_never_attended_school,Females age 6+ who never attended school,73.2,26.8,NFHS-5,2021
IN-TN-karur,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,63.6,36.4,NFHS-5,2021
IN-TN-karur,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,99.4,0.6,NFHS-5,2021
IN-TN-karur,electricity,pct_households_no_electricity,Households without an electricity connection,98.7,1.3,NFHS-5,2021
IN-TN-madurai,health,pct_births_non_institutional,Births not delivered in a health facility,100.0,0.0,NFHS-5,2021
IN-TN-madurai,education,pct_females_never_attended_school,Females age 6+ who never attended school,83.9,16.1,NFHS-5,2021
IN-TN-madurai,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,80.1,19.9,NFHS-5,2021
IN-TN-madurai,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,98.7,1.3,NFHS-5,2021
IN-TN-madurai,electricity,pct_households_no_electricity,Households without an electricity connection,98.9,1.1,NFHS-5,2021
IN-TN-nagapattinam,health,pct_births_non_institutional,Births not delivered in a health facility,99.7,0.3,NFHS-5,2021
IN-TN-nagapattinam,education,pct_females_never_attended_school,Females age 6+ who never attended school,79.2,20.8,NFHS-5,2021
IN-TN-nagapattinam,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,69.6,30.4,NFHS-5,2021
IN-TN-nagapattinam,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,100.0,0.0,NFHS-5,2021
IN-TN-nagapattinam,electricity,pct_households_no_electricity,Households without an electricity connection,99.0,1.0,NFHS-5,2021
IN-TN-namakkal,health,pct_births_non_institutional,Births not delivered in a health facility,100.0,0.0,NFHS-5,2021
IN-TN-namakkal,education,pct_females_never_attended_school,Females age 6+ who never attended school,73.5,26.5,NFHS-5,2021
IN-TN-namakkal,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,75.2,24.8,NFHS-5,2021
IN-TN-namakkal,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,99.5,0.5,NFHS-5,2021
IN-TN-namakkal,electricity,pct_households_no_electricity,Households without an electricity connection,99.2,0.8,NFHS-5,2021
IN-TN-perambalur,health,pct_births_non_institutional,Births not delivered in a health facility,100.0,0.0,NFHS-5,2021
IN-TN-perambalur,education,pct_females_never_attended_school,Females age 6+ who never attended school,73.1,26.9,NFHS-5,2021
IN-TN-perambalur,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,57.4,42.6,NFHS-5,2021
IN-TN-perambalur,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,100.0,0.0,NFHS-5,2021
IN-TN-perambalur,electricity,pct_households_no_electricity,Households without an electricity connection,99.1,0.9,NFHS-5,2021
IN-TN-pudukkottai,health,pct_births_non_institutional,Births not delivered in a health facility,100.0,0.0,NFHS-5,2021
IN-TN-pudukkottai,education,pct_females_never_attended_school,Females age 6+ who never attended school,74.7,25.3,NFHS-5,2021
IN-TN-pudukkottai,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,55.2,44.8,NFHS-5,2021
IN-TN-pudukkottai,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,95.7,4.3,NFHS-5,2021
IN-TN-pudukkottai,electricity,pct_households_no_electricity,Households without an electricity connection,98.9,1.1,NFHS-5,2021
IN-TN-ramanathapuram,health,pct_births_non_institutional,Births not delivered in a health facility,99.6,0.4,NFHS-5,2021
IN-TN-ramanathapuram,education,pct_females_never_attended_school,Females age 6+ who never attended school,80.3,19.7,NFHS-5,2021
IN-TN-ramanathapuram,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,78.6,21.4,NFHS-5,2021
IN-TN-ramanathapuram,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,93.9,6.1,NFHS-5,2021
IN-TN-ramanathapuram,electricity,pct_households_no_electricity,Households without an electricity connection,99.3,0.7,NFHS-5,2021
IN-TN-salem,health,pct_births_non_institutional,Births not delivered in a health facility,100.0,0.0,NFHS-5,2021
IN-TN-salem,education,pct_females_never_attended_school,Females age 6+ who never attended school,74.4,25.6,NFHS-5,2021
IN-TN-salem,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,64.5,35.5,NFHS-5,2021
IN-TN-salem,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,97.6,2.4,NFHS-5,2021
IN-TN-salem,electricity,pct_households_no_electricity,Households without an electricity connection,99.5,0.5,NFHS-5,2021
IN-TN-sivaganga,health,pct_births_non_institutional,Births not delivered in a health facility,100.0,0.0,NFHS-5,2021
IN-TN-sivaganga,education,pct_females_never_attended_school,Females age 6+ who never attended school,78.8,21.2,NFHS-5,2021
IN-TN-sivaganga,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,74.4,25.6,NFHS-5,2021
IN-TN-sivaganga,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,96.5,3.5,NFHS-5,2021
IN-TN-sivaganga,electricity,pct_households_no_electricity,Households without an electricity connection,99.4,0.6,NFHS-5,2021
IN-TN-thanjavur,health,pct_births_non_institutional,Births not delivered in a health facility,100.0,0.0,NFHS-5,2021
IN-TN-thanjavur,education,pct_females_never_attended_school,Females age 6+ who never attended school,80.6,19.4,NFHS-5,2021
IN-TN-thanjavur,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,79.6,20.4,NFHS-5,2021
IN-TN-thanjavur,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,99.7,0.3,NFHS-5,2021
IN-TN-thanjavur,electricity,pct_households_no_electricity,Households without an electricity connection,98.8,1.2,NFHS-5,2021
IN-TN-theni,health,pct_births_non_institutional,Births not delivered in a health facility,100.0,0.0,NFHS-5,2021
IN-TN-theni,education,pct_females_never_attended_school,Females age 6+ who never attended school,80.9,19.1,NFHS-5,2021
IN-TN-theni,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,74.4,25.6,NFHS-5,2021
IN-TN-theni,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,99.9,0.1,NFHS-5,2021
IN-TN-theni,electricity,pct_households_no_electricity,Households without an electricity connection,99.4,0.6,NFHS-5,2021
IN-TN-thiruvallur,health,pct_births_non_institutional,Births not delivered in a health facility,100.0,0.0,NFHS-5,2021
IN-TN-thiruvallur,education,pct_females_never_attended_school,Females age 6+ who never attended school,83.5,16.5,NFHS-5,2021
IN-TN-thiruvallur,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,75.6,24.4,NFHS-5,2021
IN-TN-thiruvallur,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,100.0,0.0,NFHS-5,2021
IN-TN-thiruvallur,electricity,pct_households_no_electricity,Households without an electricity connection,99.8,0.2,NFHS-5,2021
IN-TN-thiruvarur,health,pct_births_non_institutional,Births not delivered in a health facility,100.0,0.0,NFHS-5,2021
IN-TN-thiruvarur,education,pct_females_never_attended_school,Females age 6+ who never attended school,84.9,15.1,NFHS-5,2021
IN-TN-thiruvarur,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,71.0,29.0,NFHS-5,2021
IN-TN-thiruvarur,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,100.0,0.0,NFHS-5,2021
IN-TN-thiruvarur,electricity,pct_households_no_electricity,Households without an electricity connection,98.6,1.4,NFHS-5,2021
IN-TN-thoothukudi,health,pct_births_non_institutional,Births not delivered in a health facility,100.0,0.0,NFHS-5,2021
IN-TN-thoothukudi,education,pct_females_never_attended_school,Females age 6+ who never attended school,86.6,13.4,NFHS-5,2021
IN-TN-thoothukudi,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,79.4,20.6,NFHS-5,2021
IN-TN-thoothukudi,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,97.0,3.0,NFHS-5,2021
IN-TN-thoothukudi,electricity,pct_households_no_electricity,Households without an electricity connection,100.0,0.0,NFHS-5,2021
IN-TN-tiruchchirappalli,health,pct_births_non_institutional,Births not delivered in a health facility,98.6,1.4,NFHS-5,2021
IN-TN-tiruchchirappalli,education,pct_females_never_attended_school,Females age 6+ who never attended school,80.7,19.3,NFHS-5,2021
IN-TN-tiruchchirappalli,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,67.1,32.9,NFHS-5,2021
IN-TN-tiruchchirappalli,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,98.1,1.9,NFHS-5,2021
IN-TN-tiruchchirappalli,electricity,pct_households_no_electricity,Households without an electricity connection,99.0,1.0,NFHS-5,2021
IN-TN-tiruvannamalai,health,pct_births_non_institutional,Births not delivered in a health facility,99.1,0.9,NFHS-5,2021
IN-TN-tiruvannamalai,education,pct_females_never_attended_school,Females age 6+ who never attended school,75.5,24.5,NFHS-5,2021
IN-TN-tiruvannamalai,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,61.7,38.3,NFHS-5,2021
IN-TN-tiruvannamalai,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,98.5,1.5,NFHS-5,2021
IN-TN-tiruvannamalai,electricity,pct_households_no_electricity,Households without an electricity connection,99.0,1.0,NFHS-5,2021
IN-TN-vellore,health,pct_births_non_institutional,Births not delivered in a health facility,99.5,0.5,NFHS-5,2021
IN-TN-vellore,education,pct_females_never_attended_school,Females age 6+ who never attended school,80.0,20.0,NFHS-5,2021
